country,full_name,club,position,matches,goals
Англия,Lauren Barton,Челси,нападающий,46,47
Италия,Robert Weaver MD,Интер,защитник,9,3
Франция,Wanda Lopez,Олимпик Марсель,полузащитник,102,11
Италия,Adam Smith,Интер,полузащитник,144,30
Бразилия,Bryan Guzman,Палмейрас,полузащитник,7,18
Франция,Raymond Turner,ПСЖ,защитник,104,18
Нидерланды,Jennifer Sanders,Фейеноорд,полузащитник,11,13
Германия,Caleb Bradford,Боруссия Дортмунд,нападающий,138,27
Бразилия,Kaylee Thompson,Палмейрас,защитник,72,15
Аргентина,Krystal Price,Ривер Плейт,защитник,11,9
Испания,Michele Vasquez,Барселона,нападающий,86,50
Бразилия,Kelly Cortez,Сантос,нападающий,104,35
Бразилия,Alexis Downs,Сантос,полузащитник,54,8
Нидерланды,Jenna Martinez,Фейеноорд,нападающий,137,35
Германия,Melissa Wilson MD,Боруссия Дортмунд,защитник,29,10
Германия,Amy Davila,РБ Лейпциг,вратарь,111,-10
Аргентина,Jesse Peterson,Ривер Плейт,защитник,15,10
Аргентина,Crystal Garcia,Бока Хуниорс,нападающий,60,36
Португалия,Jamie Meza,Спортинг,полузащитник,84,9
Франция,Jacqueline Benjamin,ПСЖ,полузащитник,88,16
Португалия,Tanya Smith,Спортинг,вратарь,80,-38
Бразилия,Timothy Rogers,Фламенго,вратарь,25,-43
Бразилия,Shawn Moore,Сантос,полузащитник,17,8
Германия,Alan Hodges,РБ Лейпциг,нападающий,119,33
Германия,Felicia Meadows,Бавария,защитник,51,7
Германия,David Washington,РБ Лейпциг,защитник,128,19
Франция,Elijah Crane,ПСЖ,полузащитник,30,20
Португалия,Kimberly Rosales,Порту,защитник,87,14
Аргентина,Peggy Miller,Бока Хуниорс,полузащитник,36,23
Нидерланды,Jonathan Shaw,ПСВ,защитник,18,1
Германия,Lisa Arnold,РБ Лейпциг,полузащитник,126,19
Аргентина,David Matthews,Бока Хуниорс,защитник,100,17
Португалия,Deborah Shannon,Порту,полузащитник,113,17
Франция,Brian Garcia,Лион,защитник,140,17
Германия,Kimberly Lawrence,РБ Лейпциг,нападающий,66,21
Нидерланды,Kathryn Sutton,Фейеноорд,нападающий,65,42
Германия,Lisa Wells,Боруссия Дортмунд,нападающий,83,19
Россия,Mark Webster,ЦСКА,защитник,136,18
Россия,Carla Campbell,Зенит,полузащитник,63,15
Англия,Charles Smith,Манчестер Юнайтед,защитник,134,13
Италия,Brianna Johnson,Ювентус,вратарь,34,-35
Испания,Emily Carpenter,Барселона,нападающий,1,31
Нидерланды,Steven Hutchinson,ПСВ,нападающий,44,25
Германия,Christopher Dominguez,РБ Лейпциг,нападающий,102,32
Италия,Stacy Perry,Ювентус,нападающий,55,39
Испания,Steven Lewis,Реал Мадрид,полузащитник,52,12
Бразилия,Raymond Wolfe,Коринтианс,полузащитник,48,19
Португалия,Tiffany Brown,Порту,защитник,22,12
Аргентина,Leah Murphy,Ривер Плейт,вратарь,57,-2
Россия,Brenda Horn,Краснодар,нападающий,124,34
Италия,Jessica Smith,Интер,нападающий,55,30
Германия,David Dawson,Боруссия Дортмунд,вратарь,115,-26
Португалия,Emma Valentine,Бенфика,полузащитник,99,25
Англия,Pamela Morris,Манчестер Юнайтед,полузащитник,34,7
Нидерланды,Daniel Johnson,Фейеноорд,нападающий,124,35
Россия,Ashley Carter,Спартак,защитник,41,20
Испания,Todd Wilson,Атлетико Мадрид,нападающий,9,46
Италия,Kylie Brady,Милан,вратарь,103,-44
Португалия,Regina Taylor,Порту,нападающий,139,29
Англия,Christine Smith,Челси,защитник,12,13
Португалия,Amber Scott,Порту,нападающий,53,44
Нидерланды,Elizabeth Davis DDS,Аякс,полузащитник,80,9
Испания,Dominique Solomon,Реал Мадрид,нападающий,29,46
Италия,Steven Watkins,Ювентус,нападающий,19,47
Германия,Margaret Hernandez,Боруссия Дортмунд,защитник,127,12
Нидерланды,Gregory Hall,Аякс,защитник,121,16
Италия,Natasha Owens,Интер,полузащитник,8,7
Нидерланды,Erika Shaffer,Фейеноорд,полузащитник,69,26
Аргентина,Patrick Moore,Ривер Плейт,защитник,1,9
Нидерланды,Ryan Wilson,ПСВ,нападающий,8,25
Россия,Ricky Brown,Локомотив,вратарь,45,-32
Италия,Kathleen Miller,Интер,защитник,1,17
Италия,Aaron Turner,Милан,полузащитник,72,29
Нидерланды,Walter Schwartz,Аякс,защитник,7,5
Аргентина,Angela Dodson,Бока Хуниорс,полузащитник,2,8
Бразилия,Patricia Valentine,Палмейрас,нападающий,38,36
Германия,Michael Harrington,Бавария,нападающий,29,42
Франция,Debbie Payne,ПСЖ,защитник,115,10
Франция,Kenneth Lester,ПСЖ,защитник,132,17
Бразилия,Brian Oliver,Фламенго,вратарь,17,-28
Италия,Maria Kelly,Ювентус,защитник,54,1
Англия,Raymond Rivera,Ливерпуль,полузащитник,3,10
Англия,George Walker,Ливерпуль,защитник,53,16
Германия,Timothy Thomas,Бавария,нападающий,120,36
Италия,Margaret Mckinney,Ювентус,нападающий,100,14
Португалия,Kristen Little,Бенфика,полузащитник,23,12
Италия,Mr. Jason Jimenez,Ювентус,защитник,139,20
Бразилия,Laurie Young,Палмейрас,защитник,77,7
Аргентина,Amy Matthews,Ривер Плейт,нападающий,24,16
Аргентина,Jennifer Barajas,Бока Хуниорс,вратарь,86,-4
Испания,Jennifer Howard,Барселона,защитник,98,13
Англия,Matthew Porter,Челси,полузащитник,114,15
Франция,April Lopez,Лион,нападающий,16,24
Аргентина,Cindy Vasquez,Ривер Плейт,нападающий,137,16
Нидерланды,Elizabeth Newman,Фейеноорд,полузащитник,108,11
Бразилия,Chelsea Moody,Сантос,вратарь,3,-5
Нидерланды,Ashley Owens,ПСВ,защитник,133,7
Италия,Daniel Stevens II,Интер,защитник,101,8
Россия,Eric Hughes,Спартак,защитник,69,12
Италия,Willie Barton,Интер,полузащитник,8,17
Нидерланды,Stephanie Long,ПСВ,полузащитник,86,22
Испания,Christine Stevens,Барселона,защитник,131,19
Испания,Gina Peterson,Атлетико Мадрид,полузащитник,45,13
Нидерланды,Diana Morris,Аякс,нападающий,11,13
Аргентина,Robert Smith,Ривер Плейт,полузащитник,62,21
Россия,Daniel Sheppard,Зенит,полузащитник,118,8
Бразилия,Brenda Rich,Коринтианс,нападающий,79,17
Италия,Megan Clark,Интер,защитник,96,3
Португалия,Stephanie Marshall,Бенфика,защитник,58,20
Россия,Miss Lisa Smith,Зенит,вратарь,112,-24
Италия,Lindsey Jackson,Ювентус,нападающий,111,23
Португалия,Dr. Nathan Williamson,Бенфика,полузащитник,21,26
Англия,Peggy Morgan,Челси,нападающий,119,23
Португалия,Autumn Wilson,Спортинг,полузащитник,88,22
Англия,Darryl Brown,Челси,защитник,39,15
Португалия,Veronica Smith,Спортинг,защитник,134,3
Англия,Mark Wade,Ливерпуль,нападающий,111,40
Франция,Kristopher Keller,Лион,полузащитник,10,8
Франция,Samantha Watson,Олимпик Марсель,вратарь,23,-32
Италия,Jeffrey Blair,Милан,защитник,9,18
Испания,Brenda Oneill,Барселона,нападающий,110,15
Бразилия,Renee Meyer,Сантос,защитник,38,4
Италия,James Christensen,Интер,нападающий,13,22
Германия,Mark Harrison,Бавария,защитник,141,6
Нидерланды,Christopher Valencia,Фейеноорд,нападающий,105,16
Россия,Justin Harris,ЦСКА,вратарь,114,-26
Бразилия,Susan Lewis,Коринтианс,полузащитник,93,10
Франция,Denise Williams,Лион,вратарь,55,-11
Бразилия,John Ruiz,Фламенго,нападающий,31,27
Испания,William Decker,Реал Мадрид,защитник,102,5
Россия,Regina Green,Локомотив,нападающий,32,45
Бразилия,Judith Morgan,Коринтианс,полузащитник,102,26
Нидерланды,Nicole Sanchez,Фейеноорд,нападающий,27,30
Бразилия,Brian Short,Коринтианс,нападающий,135,17
Испания,Mr. Robert Jones,Реал Мадрид,вратарь,123,-10
Португалия,Bryan Becker,Спортинг,нападающий,28,47
Италия,Michelle Cooley,Милан,нападающий,104,18
Италия,Cynthia Warner,Ювентус,полузащитник,53,5
Испания,Sarah Bowen,Барселона,нападающий,15,13
Англия,Renee Martin,Челси,защитник,26,8
Германия,Marcia Rowe,РБ Лейпциг,защитник,66,4
Германия,Adam Morgan,РБ Лейпциг,полузащитник,13,8
Россия,Julian Vazquez,Зенит,вратарь,46,-4
Бразилия,Jamie Avila,Сантос,защитник,19,15
Германия,Michael Mcdonald,РБ Лейпциг,защитник,23,6
Франция,Pamela Brown,Лион,защитник,1,8
Испания,Caitlin Shah,Атлетико Мадрид,полузащитник,47,6
Англия,Michael Smith,Ливерпуль,полузащитник,89,21
Франция,Bryan Cox,Олимпик Марсель,нападающий,103,10
Испания,Erin Esparza,Реал Мадрид,защитник,36,12
Германия,Larry May,РБ Лейпциг,защитник,32,10
Аргентина,Donna Stanley,Бока Хуниорс,полузащитник,113,11
Португалия,Amy Martin,Спортинг,защитник,5,1
Франция,Karen Johnson,Олимпик Марсель,нападающий,111,16
Аргентина,Alex Ramirez,Ривер Плейт,вратарь,22,0
Германия,Jacqueline Garner,РБ Лейпциг,вратарь,135,-37
Франция,Alan Payne,Лион,полузащитник,15,15
Аргентина,Ellen Carey,Бока Хуниорс,защитник,97,1
Нидерланды,Samantha Smith,Аякс,нападающий,133,44
Испания,Brandon Dixon,Реал Мадрид,защитник,8,11
Англия,Michael Harvey,Ливерпуль,полузащитник,67,13
Нидерланды,Lindsey Adams,Фейеноорд,полузащитник,11,21
Россия,Destiny Vargas,Краснодар,полузащитник,56,19
Англия,Cody Evans,Манчестер Юнайтед,защитник,95,1
Бразилия,Olivia Gonzales,Фламенго,защитник,11,16
Германия,Eric Lee,Бавария,полузащитник,126,6
Германия,Colton Mcdaniel DVM,Бавария,полузащитник,57,14
Испания,Michael Morris,Реал Мадрид,нападающий,8,35
Италия,Harold Gardner,Милан,нападающий,60,39
Аргентина,Anna Williams,Бока Хуниорс,нападающий,50,12
Бразилия,Isaiah Brown,Палмейрас,нападающий,67,37
Россия,Patricia Rodriguez,Локомотив,нападающий,74,42
Аргентина,Bradley Nunez,Бока Хуниорс,полузащитник,137,13
Россия,Nicholas Thompson,Локомотив,вратарь,51,-17
Италия,Benjamin Sexton,Ювентус,нападающий,62,32
Франция,Leslie Trevino,Лион,вратарь,108,-8
Нидерланды,Amanda Reilly,ПСВ,нападающий,94,17
Нидерланды,Jeffrey Levine,Аякс,защитник,68,18
Аргентина,Dana Cook,Ривер Плейт,полузащитник,140,17
Бразилия,Kerri Delgado,Палмейрас,защитник,17,3
Испания,Robert Russell,Реал Мадрид,защитник,4,19
Россия,Rose Horton,Локомотив,полузащитник,76,27
Англия,Kevin Nunez,Челси,нападающий,121,46
Россия,Christopher Wright,ЦСКА,полузащитник,51,30
Португалия,Melanie Davidson,Спортинг,полузащитник,38,27
Нидерланды,Laura Hall,ПСВ,нападающий,100,18
Россия,Hannah Williams,Спартак,полузащитник,13,16
Франция,Barbara Jones,Лион,вратарь,130,-24
Португалия,Sabrina Jackson,Бенфика,нападающий,98,17
Италия,Jennifer Cook,Ювентус,нападающий,144,43
Италия,Alexis Austin,Интер,защитник,47,15
Италия,Patrick Douglas,Интер,защитник,85,5
Германия,Michele Sparks,Боруссия Дортмунд,нападающий,130,34
Германия,David Harrell,РБ Лейпциг,защитник,23,4
Нидерланды,Katherine Terrell,Аякс,нападающий,147,43
Германия,Christopher Macdonald,Бавария,нападающий,44,10
Испания,Jennifer Johnson,Реал Мадрид,защитник,5,2
Англия,Tiffany Sanders,Манчестер Юнайтед,вратарь,24,-20
Германия,Christopher Lowe,РБ Лейпциг,защитник,96,11
Германия,Jerome Chan,Боруссия Дортмунд,защитник,10,19
Россия,Victoria Decker,Краснодар,нападающий,146,43
Россия,David Costa,Зенит,нападающий,129,42
Нидерланды,Lauren Barrett,Аякс,полузащитник,7,12
Франция,Shane Conway,Лион,полузащитник,59,24
Россия,Kristen Potter,Краснодар,защитник,83,14
Португалия,Amy Shields,Порту,защитник,143,1
Россия,Jerry Robbins,Зенит,полузащитник,74,28
Испания,Brandon Smith,Атлетико Мадрид,защитник,122,8
Франция,Bradley Reyes,ПСЖ,нападающий,89,28
Англия,Donna Bowen,Манчестер Юнайтед,полузащитник,73,22
Германия,Mr. Stephen Morgan MD,Боруссия Дортмунд,нападающий,8,16
Нидерланды,Jennifer Harrison,Аякс,защитник,150,3
Россия,Dustin Washington,ЦСКА,полузащитник,51,13
Испания,Bruce Thompson,Барселона,полузащитник,66,15
Нидерланды,Stephen Scott,ПСВ,полузащитник,145,17
Аргентина,Douglas Eaton,Бока Хуниорс,защитник,46,14
Испания,Darrell Williams,Реал Мадрид,полузащитник,87,28
Франция,Mario Reid,Олимпик Марсель,полузащитник,50,9
Франция,Jennifer Rivera,ПСЖ,нападающий,60,30
Англия,Kayla Barker,Манчестер Юнайтед,защитник,73,18
Италия,Timothy Baker,Ювентус,полузащитник,26,29
Аргентина,Andrew Carter,Бока Хуниорс,полузащитник,119,20
Нидерланды,Michael Stout,Фейеноорд,защитник,147,7
Франция,Kyle Hughes,ПСЖ,вратарь,11,-21
Нидерланды,Bobby Davis,ПСВ,защитник,24,6
Португалия,Nicholas Alvarado,Порту,полузащитник,37,16
Португалия,Debra Austin,Порту,защитник,2,13
Испания,Jimmy Hammond,Барселона,защитник,68,19
Испания,Willie Austin,Барселона,защитник,95,0
Франция,Kelly Richards,ПСЖ,нападающий,129,15
Италия,Sarah Wright,Милан,нападающий,141,40
Испания,Julie Snyder,Барселона,вратарь,134,-17
Бразилия,Kimberly Smith,Фламенго,полузащитник,72,22
Нидерланды,Karen Page,ПСВ,полузащитник,18,7
Россия,Robert Haley,Зенит,нападающий,127,27
Аргентина,Brett Lee,Бока Хуниорс,защитник,139,19
Италия,John Clark,Ювентус,нападающий,36,48
Нидерланды,Kent Malone,Фейеноорд,защитник,47,8
Франция,Nicole Phillips,Олимпик Марсель,нападающий,47,18
Италия,Tamara Adams,Ювентус,нападающий,64,13
Англия,Michele Rush,Манчестер Юнайтед,вратарь,126,-5
Бразилия,Katie Perez,Сантос,защитник,76,4
Франция,Jeffrey Walker,ПСЖ,защитник,123,7
Аргентина,Linda Mendez,Бока Хуниорс,вратарь,121,-3
Испания,Alan Maldonado PhD,Атлетико Мадрид,защитник,133,16
Италия,Patricia Mata,Милан,полузащитник,10,22
Англия,Bradley Miller,Челси,защитник,21,7
Германия,Thomas Johnston,РБ Лейпциг,нападающий,103,15
Франция,James Johnson,ПСЖ,полузащитник,77,15
Нидерланды,Amanda Wagner,ПСВ,защитник,150,7
Испания,Kathryn Stevens,Атлетико Мадрид,защитник,28,1
Германия,Martin Coleman,Бавария,нападающий,1,23
Италия,Tanya Vega,Милан,вратарь,130,-47
Франция,Thomas Campbell,ПСЖ,полузащитник,7,5
Италия,Donald Contreras,Милан,полузащитник,84,26
Бразилия,Zachary Rivers,Сантос,вратарь,103,-41
Бразилия,Cameron Williams,Коринтианс,защитник,70,7
Бразилия,Taylor Johnson,Коринтианс,полузащитник,134,20
Бразилия,Jesus Gallegos,Фламенго,полузащитник,114,29
Испания,Kevin Singh,Атлетико Мадрид,вратарь,74,-32
Нидерланды,Kimberly Young,ПСВ,нападающий,19,25
Франция,Briana Moreno,Лион,защитник,7,8
Испания,Tara Davis,Реал Мадрид,нападающий,13,19
Англия,Jacob Hernandez,Манчестер Юнайтед,защитник,97,2
Бразилия,Marie Swanson,Палмейрас,защитник,38,1
Англия,Michelle Johnson,Челси,защитник,113,19
Испания,Michael Gibson,Барселона,полузащитник,8,24
Франция,Felicia Hayes,Лион,нападающий,104,24
Испания,Dennis Doyle,Реал Мадрид,защитник,49,19
Бразилия,Sonya Conner,Фламенго,нападающий,42,19
Франция,Tony Avery,ПСЖ,полузащитник,7,20
Германия,Karen Patel,Бавария,полузащитник,115,5
Россия,Cindy Smith,Локомотив,нападающий,16,35
Бразилия,Nancy Obrien,Коринтианс,защитник,79,18
Франция,Jason Mullen,Лион,защитник,86,15
Бразилия,John Wolfe,Сантос,нападающий,147,46
Нидерланды,Christopher Smith,ПСВ,полузащитник,85,18
Россия,Nancy Jones,Локомотив,полузащитник,21,22
Португалия,Ryan Rogers,Бенфика,вратарь,149,-23
Италия,James Bradley,Ювентус,защитник,113,2
Англия,Curtis Lowe,Манчестер Юнайтед,полузащитник,106,10
Испания,Michael Solis,Атлетико Мадрид,защитник,65,18
Португалия,Alyssa Singh,Бенфика,нападающий,21,44
Россия,Elizabeth Smith,Локомотив,защитник,149,5
Аргентина,Noah Austin,Ривер Плейт,нападающий,27,21
Россия,Nancy Wong,Зенит,полузащитник,59,10
Россия,Kenneth Smith,ЦСКА,нападающий,54,45
Португалия,Vanessa Phillips,Бенфика,защитник,56,10
Португалия,Megan Paul,Порту,полузащитник,130,28
Россия,Julie Williams,Краснодар,защитник,27,8
Франция,Mr. David Butler,Лион,защитник,72,7
Англия,Justin Houston,Ливерпуль,вратарь,112,-20
Англия,Susan Rodriguez,Челси,защитник,117,11
Испания,Kenneth Hughes,Реал Мадрид,нападающий,116,22
Нидерланды,Lauren Pittman,ПСВ,полузащитник,67,27
Аргентина,Ryan Russell,Бока Хуниорс,полузащитник,13,6
Аргентина,Carla Cervantes,Ривер Плейт,вратарь,75,-25
Германия,Jason Castro,Бавария,защитник,44,10
Англия,Brad Foster,Ливерпуль,защитник,53,5
Франция,Elizabeth Coleman,ПСЖ,нападающий,28,26
Франция,Anna Woods,Лион,нападающий,114,50
Германия,Shannon Mcdaniel,Боруссия Дортмунд,защитник,19,3
Испания,Megan Wilson,Реал Мадрид,полузащитник,132,15
Англия,Daniel Smith,Челси,полузащитник,10,16
Россия,Nicholas Benitez,Локомотив,полузащитник,128,9
Россия,Michael Roberson,Зенит,нападающий,68,40
Германия,Lacey Martinez,Боруссия Дортмунд,нападающий,35,37
Франция,Anthony Wright,Лион,полузащитник,23,24
Франция,Jennifer Robles,Лион,защитник,17,6
Италия,Robert Foster,Милан,защитник,66,3
Испания,Robert Patterson,Атлетико Мадрид,полузащитник,135,8
Франция,Gregory Frey,ПСЖ,защитник,62,2
Бразилия,Richard Hanson,Коринтианс,защитник,136,11
Италия,Cynthia Jones,Милан,полузащитник,92,5
Франция,Brian Reed,Олимпик Марсель,защитник,12,14
Англия,Laura Williamson,Ливерпуль,вратарь,65,-7
Испания,Brandy Sullivan,Атлетико Мадрид,полузащитник,106,29
Франция,Martha Simpson,Лион,защитник,109,0
Италия,Curtis Fernandez,Ювентус,полузащитник,108,17
Россия,Jeffrey Lopez,Зенит,вратарь,49,-21
Аргентина,Daniel Gonzalez,Бока Хуниорс,защитник,40,10
Италия,Brianna Sherman,Интер,защитник,118,17
Франция,Sandra Smith,Олимпик Марсель,нападающий,108,28
Португалия,Andrew Gonzales,Спортинг,полузащитник,133,23
Франция,Regina Lucas,Лион,защитник,124,18
Англия,Ronald Richards,Манчестер Юнайтед,нападающий,29,33
Италия,Shannon Lucas,Интер,полузащитник,44,26
Германия,Angela Richardson,РБ Лейпциг,полузащитник,33,12
Германия,Anthony Ramos,Боруссия Дортмунд,нападающий,22,50
Италия,Richard Blanchard,Интер,полузащитник,120,14
Россия,Janice Delacruz,Краснодар,защитник,139,3
Германия,Dawn Lewis,Боруссия Дортмунд,защитник,27,19
Испания,Jeffrey Farmer,Атлетико Мадрид,нападающий,14,35
Нидерланды,James Butler,Аякс,нападающий,54,32
Англия,Kimberly Golden,Манчестер Юнайтед,нападающий,6,44
Англия,Keith Hancock,Ливерпуль,полузащитник,106,19
Испания,Christopher Bates,Атлетико Мадрид,полузащитник,75,9
Россия,Antonio Hogan,Локомотив,защитник,78,9
Нидерланды,Christopher Wheeler,Фейеноорд,нападающий,79,29
Франция,Jason Gutierrez,Лион,вратарь,103,-49
Германия,Kenneth Reid,Бавария,нападающий,101,15
Бразилия,Matthew Hansen MD,Палмейрас,нападающий,1,44
Италия,Brian Smith,Милан,нападающий,54,18
Аргентина,John Horn,Бока Хуниорс,полузащитник,47,9
Аргентина,Brandy Walker,Бока Хуниорс,вратарь,17,-13
Испания,Alexis Arnold,Реал Мадрид,защитник,12,19
Бразилия,Jason Richardson,Сантос,нападающий,98,46
Италия,Patrick Molina,Милан,полузащитник,61,28
Франция,Jasmine Lee,Лион,нападающий,133,43
Португалия,Rhonda Simpson,Бенфика,нападающий,21,19
Португалия,Kim Vaughn,Бенфика,вратарь,144,-12
Португалия,Jasmine Wright,Бенфика,нападающий,16,36
Германия,Melanie Jordan,Бавария,полузащитник,1,11
Бразилия,Cody White,Сантос,полузащитник,119,11
Бразилия,Brian Parker,Фламенго,защитник,5,7
Бразилия,Jennifer Morris,Палмейрас,нападающий,118,42
Испания,Ann Burns,Реал Мадрид,полузащитник,61,19
Германия,Jessica Alvarez,РБ Лейпциг,полузащитник,104,29
Нидерланды,Christopher Clark,ПСВ,защитник,141,4
Нидерланды,Christopher Anderson,Аякс,полузащитник,57,23
Португалия,Douglas Alexander,Бенфика,полузащитник,56,23
Бразилия,Tiffany Keith,Фламенго,защитник,94,7
Португалия,Charles Smith,Порту,вратарь,138,-33
Италия,Pamela Sharp,Интер,нападающий,20,24
Португалия,Jasmine Jones,Бенфика,полузащитник,82,18
Аргентина,Clifford Schneider,Бока Хуниорс,полузащитник,87,9
Россия,Joshua Brewer,Локомотив,нападающий,52,31
Нидерланды,Michael Garcia,ПСВ,защитник,31,12
Россия,Derek Nicholson,Зенит,нападающий,70,41
Франция,Mrs. Courtney Cunningham,ПСЖ,нападающий,67,46
Германия,Michael Kennedy,Бавария,полузащитник,79,16
Нидерланды,Lori Mcfarland,ПСВ,нападающий,117,47
Португалия,David Gutierrez,Спортинг,вратарь,102,-42
Англия,Scott Burton,Челси,защитник,12,16
Аргентина,Katie Roach,Ривер Плейт,нападающий,76,48
Англия,David Russo,Манчестер Юнайтед,нападающий,144,27
Бразилия,Henry Smith,Палмейрас,полузащитник,79,16
Нидерланды,Mary Ball,Фейеноорд,полузащитник,131,15
Испания,Jacqueline Pearson,Атлетико Мадрид,вратарь,118,-15
Португалия,Kelly Cardenas,Спортинг,защитник,129,15
Аргентина,Brandon Pena,Бока Хуниорс,нападающий,143,27
Аргентина,Rachel Johnson,Бока Хуниорс,защитник,129,13
Аргентина,Mark Roberts,Ривер Плейт,полузащитник,21,20
Италия,Michael Hughes,Милан,нападающий,52,35
Нидерланды,Julie Jimenez DVM,Аякс,полузащитник,17,16
Италия,Donald Garcia,Милан,защитник,36,0
Россия,Jacqueline Mercado,ЦСКА,нападающий,44,43
Испания,Sarah Kirk,Атлетико Мадрид,нападающий,145,38
Франция,Patrick West,Лион,защитник,146,10
Испания,Sheila Walters,Барселона,нападающий,74,30
Россия,Nicole Ramsey,Зенит,вратарь,41,-15
Аргентина,Brandon Blake,Бока Хуниорс,нападающий,128,35
Россия,Brittany Medina,Краснодар,нападающий,6,12
Аргентина,Michelle Beasley,Бока Хуниорс,нападающий,67,32
Бразилия,Omar Gamble,Коринтианс,вратарь,113,-49
Аргентина,Patrick Collins,Бока Хуниорс,защитник,133,18
Франция,Timothy Garcia,Олимпик Марсель,защитник,65,10
Испания,Edwin Strong,Атлетико Мадрид,вратарь,27,-13
Португалия,Michael Mullen,Бенфика,защитник,40,15
Аргентина,Crystal Good,Ривер Плейт,полузащитник,89,19
Нидерланды,John Gutierrez,Аякс,полузащитник,12,21
Бразилия,Cheryl Hill,Фламенго,нападающий,115,14
Бразилия,Jacqueline Brown,Палмейрас,полузащитник,134,26
Россия,Sara Flores,Зенит,нападающий,37,41
Нидерланды,John Castro,Аякс,нападающий,115,11
Италия,Dillon Romero,Интер,полузащитник,133,5
Португалия,Gregory Garcia,Порту,защитник,19,16
Нидерланды,Brandon Macdonald,Фейеноорд,полузащитник,129,19
Испания,Seth Mcfarland,Атлетико Мадрид,защитник,104,16
Португалия,Nicholas Mcpherson,Порту,полузащитник,41,7
Англия,Susan Joyce,Ливерпуль,защитник,81,17
Аргентина,Joel Thomas,Ривер Плейт,полузащитник,77,13
Франция,Jeffrey Smith,Олимпик Марсель,нападающий,87,12
Нидерланды,Jason Mccarthy,Аякс,нападающий,110,24
Бразилия,Stephen Hughes,Сантос,защитник,124,13
Испания,Timothy Owens,Реал Мадрид,защитник,109,0
Аргентина,Allison Morrison,Ривер Плейт,нападающий,102,12
Италия,Heather Jones,Ювентус,защитник,94,4
Аргентина,Barbara Smith,Ривер Плейт,защитник,142,0
Германия,Shannon Horn,Боруссия Дортмунд,полузащитник,116,17
Италия,Fred Shepherd,Милан,нападающий,13,10
Англия,William Long,Манчестер Юнайтед,защитник,130,14
Нидерланды,Matthew Moreno,ПСВ,защитник,10,8
Испания,Nancy Johnson,Реал Мадрид,защитник,146,0
Бразилия,Ricky Taylor,Палмейрас,полузащитник,53,23
Аргентина,Felicia Mccoy,Бока Хуниорс,защитник,120,10
Португалия,Lisa Yates,Порту,нападающий,49,10
Италия,Megan Lewis,Милан,нападающий,149,30
Франция,Adam Soto,Олимпик Марсель,нападающий,83,11
Нидерланды,Thomas Knapp,ПСВ,защитник,69,8
Германия,Crystal Conrad,Боруссия Дортмунд,защитник,115,4
Нидерланды,Bryan Bonilla,Аякс,защитник,56,1
Англия,Christine Evans,Челси,нападающий,47,21
Франция,Alicia Owen,Лион,нападающий,134,15
Франция,Richard Spencer,Лион,нападающий,23,43
Германия,Julie Snyder,РБ Лейпциг,полузащитник,132,13
Аргентина,Deborah Williams,Ривер Плейт,полузащитник,95,17
Германия,Michelle Mendez,Бавария,полузащитник,98,27
Испания,Tami Beck,Реал Мадрид,защитник,102,19
Португалия,Peter Mack,Порту,полузащитник,31,17
Аргентина,Carolyn Torres,Бока Хуниорс,полузащитник,12,29
Аргентина,Latasha Perry,Ривер Плейт,нападающий,17,43
Англия,Danielle Banks,Ливерпуль,полузащитник,67,17
Россия,William Olson,Краснодар,нападающий,104,10
Германия,Scott Bauer,Боруссия Дортмунд,защитник,128,18
Испания,Jason Clark,Атлетико Мадрид,нападающий,4,18
Португалия,Laura Fisher,Порту,полузащитник,118,12
Бразилия,Martin Thompson,Палмейрас,защитник,119,18
Испания,Larry Cole,Реал Мадрид,полузащитник,104,11
Англия,Eric Garcia,Челси,нападающий,35,20
Франция,Richard Hicks,ПСЖ,полузащитник,110,16
Бразилия,Roberto Brown,Коринтианс,вратарь,32,-46
Италия,Nathaniel Conrad,Ювентус,нападающий,61,25
Португалия,Jonathan Lyons,Бенфика,полузащитник,24,5
Германия,Claudia Nguyen,Бавария,полузащитник,4,11
Франция,Leslie Watson,ПСЖ,полузащитник,40,24
Нидерланды,Kelsey Spears,Аякс,защитник,69,13
Испания,Anthony King,Атлетико Мадрид,защитник,136,7
Бразилия,Rhonda Elliott,Палмейрас,нападающий,102,29
Италия,Kathryn Townsend,Интер,защитник,11,9
Италия,Dustin Mathis,Интер,полузащитник,13,27
Португалия,Shawn Castaneda,Порту,нападающий,124,39
Германия,Travis Valentine,Боруссия Дортмунд,защитник,37,9
Аргентина,Melissa Larson,Ривер Плейт,нападающий,64,36
Россия,Andrew Stanley,Зенит,полузащитник,42,9
Нидерланды,Gloria Phillips,ПСВ,нападающий,147,10
Россия,Stephanie Bush,Локомотив,вратарь,73,-31
Португалия,Jason Johnson,Спортинг,вратарь,127,-23
Франция,Michelle Wilson,Лион,нападающий,26,48
Франция,Jacob Lewis,Лион,защитник,53,9
Франция,Mrs. Rachel Reed,Олимпик Марсель,нападающий,35,17
Нидерланды,Savannah Morris,Фейеноорд,защитник,91,5
Италия,Aaron Ramsey,Ювентус,полузащитник,7,14
Португалия,Deborah Sexton,Спортинг,нападающий,133,37
Бразилия,Susan Young DVM,Сантос,полузащитник,117,27
Аргентина,Sabrina Phillips,Бока Хуниорс,полузащитник,145,24
Германия,William Young,Боруссия Дортмунд,полузащитник,8,17
