country,full_name,club,position,matches,goals
Португалия,Elizabeth Gibson,Спортинг,полузащитник,125,13
Англия,Mrs. Jennifer Williams,Ливерпуль,полузащитник,78,20
Испания,Bryan Mitchell,Атлетико Мадрид,защитник,141,9
Нидерланды,Robert Little,Фейеноорд,нападающий,150,37
Франция,Kelsey Hawkins,ПСЖ,полузащитник,123,29
Англия,Ryan Edwards,Челси,нападающий,120,11
Аргентина,Brianna Santos,Ривер Плейт,защитник,109,9
Франция,Susan Shelton,ПСЖ,защитник,88,19
Англия,George Young,Ливерпуль,вратарь,112,-15
Испания,Megan Rivers,Атлетико Мадрид,полузащитник,46,15
Испания,Kenneth Williams,Барселона,вратарь,69,-16
Бразилия,Amy Cherry,Сантос,защитник,12,0
Франция,Kathryn Brock,ПСЖ,полузащитник,69,11
Италия,Tracie Griffin,Милан,защитник,49,15
Англия,Malik Hudson,Ливерпуль,нападающий,54,13
Англия,David Miller,Манчестер Юнайтед,защитник,49,19
Россия,Jason Gonzalez,ЦСКА,защитник,14,5
Аргентина,James Houston,Бока Хуниорс,полузащитник,80,7
Испания,Brandon Armstrong,Атлетико Мадрид,полузащитник,83,19
Нидерланды,Christie Martinez,ПСВ,нападающий,19,43
Россия,Kathleen Walsh,Краснодар,полузащитник,7,26
Аргентина,Megan Rodriguez,Бока Хуниорс,полузащитник,49,22
Испания,Jason Ferrell,Барселона,нападающий,110,34
Франция,Keith Cole,Лион,нападающий,67,28
Италия,Eric Garcia,Милан,защитник,69,0
Россия,Sarah Parker,Локомотив,защитник,97,1
Аргентина,Scott Valdez,Бока Хуниорс,вратарь,55,-30
Италия,Thomas Rocha,Милан,вратарь,19,-42
Аргентина,Cheryl Ruiz,Ривер Плейт,полузащитник,119,30
Италия,Timothy Peterson,Интер,защитник,106,17
Португалия,Ruth King,Бенфика,полузащитник,125,9
Италия,Adrian Rogers,Ювентус,защитник,10,11
Аргентина,Devon Brooks,Ривер Плейт,полузащитник,69,12
Бразилия,Mark Murphy,Коринтианс,нападающий,11,26
Португалия,Anthony Mccarthy,Порту,полузащитник,70,12
Испания,Sean Figueroa,Атлетико Мадрид,вратарь,121,-43
Англия,Andrew Anderson,Манчестер Юнайтед,защитник,74,18
Италия,Jerry Campbell,Ювентус,полузащитник,102,24
Англия,Dorothy Johnson,Манчестер Юнайтед,вратарь,27,-50
Португалия,Jenna Rice,Бенфика,нападающий,49,46
Франция,Joshua Cook,ПСЖ,защитник,3,9
Россия,Carol Garcia,ЦСКА,вратарь,87,-49
Англия,Mr. Samuel Erickson,Челси,полузащитник,64,29
Бразилия,Beverly Hoover,Фламенго,полузащитник,52,28
Франция,Kaitlyn Morrison,ПСЖ,защитник,39,13
Франция,Luis Morgan,Олимпик Марсель,защитник,91,3
Англия,Christine Green,Манчестер Юнайтед,нападающий,121,16
Англия,Heather Wong,Ливерпуль,полузащитник,50,17
Франция,Thomas Whitney,Олимпик Марсель,защитник,13,16
Аргентина,Jeremy Garcia,Ривер Плейт,нападающий,56,31
Нидерланды,Tanya Jones,Фейеноорд,нападающий,21,11
Бразилия,Yvette Lee,Коринтианс,вратарь,60,-27
Бразилия,Timothy Patel II,Сантос,полузащитник,75,26
Франция,James Gates,Олимпик Марсель,вратарь,16,-1
Испания,Rebecca Smith,Реал Мадрид,полузащитник,103,19
Россия,Antonio Smith,Краснодар,полузащитник,84,15
Португалия,Jimmy Edwards,Бенфика,полузащитник,24,19
Германия,Jesus Hicks,Бавария,нападающий,60,38
Франция,Richard Becker,Лион,защитник,112,1
Португалия,Robert Young,Бенфика,нападающий,22,30
Испания,Holly Nguyen,Реал Мадрид,защитник,70,17
Испания,Denise Burnett,Атлетико Мадрид,полузащитник,18,12
Франция,Brian Cook,Лион,защитник,138,2
Италия,Amy Blevins,Ювентус,защитник,83,20
Португалия,Carl Freeman,Спортинг,защитник,63,2
Португалия,Deborah Moore,Порту,защитник,124,20
Англия,Sheila Jones,Челси,защитник,65,7
Франция,Mrs. Catherine Gray,Лион,полузащитник,60,11
Бразилия,Tamara Johnson,Сантос,полузащитник,83,21
Нидерланды,Johnny Castaneda,Аякс,защитник,124,10
Португалия,Daniel Fox,Бенфика,защитник,83,5
Франция,Alan Smith,ПСЖ,нападающий,66,26
Франция,Danielle Owens,ПСЖ,полузащитник,120,28
Аргентина,Jack Bridges,Бока Хуниорс,защитник,142,4
Португалия,Jill Medina,Спортинг,защитник,119,14
Германия,Susan Peterson,РБ Лейпциг,защитник,46,8
Нидерланды,Christina Harrington,ПСВ,нападающий,46,14
Англия,Barbara Shaw,Челси,вратарь,80,-26
Испания,Jason Wood,Барселона,защитник,149,11
Италия,Mark Rice,Милан,нападающий,11,41
Нидерланды,Jared Armstrong,Аякс,защитник,33,7
Испания,Christopher Bird,Реал Мадрид,нападающий,30,49
Россия,Destiny Shah,ЦСКА,полузащитник,104,12
Англия,Emily Fleming,Челси,полузащитник,87,20
Португалия,Derrick Stevens,Спортинг,защитник,91,19
Испания,Gregory Martin,Реал Мадрид,защитник,66,17
Франция,Sean Ward,Лион,вратарь,28,-30
Россия,Hannah Carter,Локомотив,нападающий,96,29
Франция,Wesley Rojas,Лион,полузащитник,60,28
Испания,Rhonda Hughes,Атлетико Мадрид,нападающий,96,31
Нидерланды,Jessica Leonard,Фейеноорд,нападающий,45,30
Португалия,Paige Duke,Бенфика,защитник,2,6
Португалия,Kristina Wong,Спортинг,защитник,38,4
Россия,Veronica Cruz,Локомотив,защитник,63,20
Франция,Brandon Brown,Лион,полузащитник,11,9
Англия,Joseph Fisher,Ливерпуль,полузащитник,86,9
Россия,Kim Garcia,ЦСКА,нападающий,100,18
Германия,Rebecca Willis,Бавария,защитник,118,9
Португалия,Victoria Diaz,Спортинг,полузащитник,136,9
Германия,Brian Henry,Бавария,защитник,35,18
Италия,Michelle Wright,Интер,полузащитник,12,29
Россия,John Beard,Краснодар,защитник,46,8
Италия,Brittany Henson,Интер,полузащитник,145,21
Германия,Ryan Scott,Бавария,защитник,93,0
Нидерланды,Sandra Johnson,Аякс,защитник,3,0
Италия,Michael Ramirez,Интер,защитник,45,7
Италия,Debbie Brown,Милан,полузащитник,68,5
Германия,Jeffrey Ewing,РБ Лейпциг,полузащитник,115,22
Португалия,Aaron Zimmerman,Бенфика,нападающий,110,18
Италия,James Clayton,Ювентус,нападающий,37,26
Германия,Vanessa Hoffman,РБ Лейпциг,защитник,142,2
Франция,Ms. Lorraine Campbell,ПСЖ,нападающий,124,40
Португалия,Manuel Peterson,Порту,полузащитник,54,11
Англия,Timothy Morales,Манчестер Юнайтед,нападающий,9,45
Португалия,John Williams,Бенфика,вратарь,134,-10
Португалия,Robert Velasquez,Бенфика,защитник,19,1
Нидерланды,David Lee,ПСВ,полузащитник,115,7
Франция,Brian Logan,Олимпик Марсель,защитник,147,1
Испания,Brian Aguilar,Барселона,полузащитник,118,5
Германия,Austin Garcia,Боруссия Дортмунд,нападающий,84,42
Англия,Julie Chen,Манчестер Юнайтед,защитник,28,20
Англия,Julie Clark,Манчестер Юнайтед,полузащитник,106,12
Нидерланды,Sandra Pena,ПСВ,полузащитник,44,17
Франция,Elizabeth Walker,ПСЖ,нападающий,68,49
Испания,Jenna Martinez,Атлетико Мадрид,полузащитник,27,23
Португалия,Rebecca Johnson,Порту,полузащитник,17,25
Португалия,Kelly Fernandez,Спортинг,нападающий,103,11
Бразилия,Amy Brown,Сантос,защитник,95,0
Италия,Sarah Soto,Ювентус,нападающий,40,23
Бразилия,Kristin Martinez,Фламенго,полузащитник,21,25
Франция,Devon Mitchell,Олимпик Марсель,полузащитник,107,28
Аргентина,John Stafford,Бока Хуниорс,нападающий,79,25
Аргентина,Kevin Thompson,Ривер Плейт,вратарь,126,-16
Германия,Leah Reynolds,РБ Лейпциг,полузащитник,105,21
Италия,Erika Hull,Милан,защитник,77,10
Португалия,William Knight,Порту,нападающий,17,41
Бразилия,Steven Flores,Палмейрас,полузащитник,91,14
Германия,Michelle Cooley,Бавария,нападающий,21,37
Германия,Jeremy Dixon,Боруссия Дортмунд,защитник,122,9
Германия,Timothy Rogers,Боруссия Дортмунд,нападающий,33,45
Аргентина,Ashley Fletcher,Бока Хуниорс,нападающий,143,11
Германия,Jessica Long,Боруссия Дортмунд,защитник,1,14
Германия,Craig Cruz,Бавария,полузащитник,58,11
Россия,Shawn Grant,ЦСКА,полузащитник,60,29
Англия,Anthony Delgado,Манчестер Юнайтед,полузащитник,54,13
Бразилия,Justin Gould,Сантос,нападающий,41,34
Нидерланды,Tony Sanford,Аякс,защитник,31,15
Италия,Nancy Phillips,Интер,полузащитник,117,9
Португалия,Matthew Foster,Бенфика,защитник,64,1
Германия,Shawna Charles,Боруссия Дортмунд,полузащитник,5,17
Нидерланды,Kristy Franklin,ПСВ,защитник,136,4
Бразилия,Ariana Perkins,Коринтианс,полузащитник,88,7
Нидерланды,Beth Avila,Аякс,нападающий,27,24
Аргентина,Jeffery Johnson,Бока Хуниорс,полузащитник,101,18
Россия,Elizabeth Joseph,Спартак,полузащитник,115,6
Франция,Brittany Carter,ПСЖ,полузащитник,44,20
Нидерланды,Martin Patterson,Фейеноорд,нападающий,106,33
Россия,Donna Riley,ЦСКА,полузащитник,101,12
Испания,Shannon Black,Реал Мадрид,защитник,50,18
Португалия,Carl Burton,Порту,полузащитник,17,10
Англия,William Gardner,Ливерпуль,вратарь,89,-7
Италия,Linda Wilson,Интер,нападающий,12,50
Бразилия,Patrick Estrada,Сантос,полузащитник,103,29
Англия,Amanda Williams,Ливерпуль,защитник,138,19
Нидерланды,Carlos Cain,ПСВ,вратарь,102,-10
Франция,William Robbins MD,Лион,нападающий,72,13
Бразилия,Joel Dickson,Палмейрас,защитник,41,11
Португалия,Meagan Howard,Бенфика,полузащитник,32,7
Германия,Shelly Davis,РБ Лейпциг,нападающий,18,16
Португалия,Alexandra Gonzales,Бенфика,вратарь,138,-12
Россия,Diana Oneill,Спартак,защитник,108,20
Италия,Teresa Freeman,Милан,защитник,39,1
Франция,Jessica Webb,Лион,защитник,105,5
Франция,Julie Morales,ПСЖ,нападающий,61,47
Португалия,Kelly Mueller,Спортинг,вратарь,28,-30
Нидерланды,Brenda Williams,ПСВ,нападающий,145,16
Германия,Laura Hayden MD,Бавария,защитник,86,15
Португалия,Dr. Brian Ramos,Спортинг,защитник,66,14
Италия,Ronald Harris,Милан,нападающий,70,25
Нидерланды,Kristen James,Аякс,полузащитник,52,15
Бразилия,Bradley Myers,Палмейрас,полузащитник,92,21
Нидерланды,Michael Burton,Аякс,полузащитник,77,14
Португалия,Michael Kim,Спортинг,нападающий,119,36
Аргентина,Michelle Roy,Ривер Плейт,нападающий,47,46
Италия,Elizabeth Ryan,Интер,защитник,65,13
Португалия,Connie Dawson,Спортинг,полузащитник,51,9
Аргентина,Andrew Vaughan,Ривер Плейт,вратарь,32,-9
Нидерланды,Eric Moore,Фейеноорд,нападающий,117,16
Англия,Seth Taylor,Манчестер Юнайтед,полузащитник,33,8
Англия,Sandra Evans,Манчестер Юнайтед,нападающий,100,27
Англия,Dr. Eric Robinson,Манчестер Юнайтед,защитник,81,19
Бразилия,Kimberly Kramer,Палмейрас,нападающий,122,18
Аргентина,Gregory Obrien,Ривер Плейт,нападающий,57,46
Германия,Ashley Rogers,Боруссия Дортмунд,нападающий,87,38
Германия,Ashley Taylor,РБ Лейпциг,нападающий,70,44
Нидерланды,Olivia Molina,ПСВ,нападающий,33,27
Бразилия,Dan Moore,Палмейрас,защитник,30,18
Россия,Robert Stein,ЦСКА,полузащитник,18,23
Аргентина,Kelly Adams,Бока Хуниорс,защитник,62,15
Португалия,Eric Mitchell,Спортинг,защитник,22,8
Англия,Amanda Farmer,Манчестер Юнайтед,нападающий,81,21
Германия,Melissa Mcdaniel,РБ Лейпциг,защитник,126,17
Франция,Dana Barton,Олимпик Марсель,полузащитник,83,25
Аргентина,Benjamin Bishop,Бока Хуниорс,защитник,57,20
Нидерланды,Steven Mcgee,Аякс,защитник,10,13
Англия,Patricia Coleman,Манчестер Юнайтед,нападающий,55,25
Италия,Rachel Rich,Ювентус,полузащитник,49,25
Бразилия,Laura Howard,Коринтианс,защитник,52,0
Германия,Sonya Smith,Боруссия Дортмунд,вратарь,133,-1
Германия,Mark Peterson,Боруссия Дортмунд,защитник,147,19
Италия,Vanessa Nguyen,Ювентус,вратарь,9,-10
Нидерланды,Clifford Mooney,Фейеноорд,защитник,126,5
Германия,Dustin Jensen,Боруссия Дортмунд,вратарь,115,-41
Италия,Angela Beck,Интер,нападающий,141,37
Аргентина,Priscilla Carey,Ривер Плейт,полузащитник,50,22
Германия,Joshua Howell,РБ Лейпциг,защитник,137,17
Аргентина,Richard Sanders,Бока Хуниорс,защитник,123,10
Италия,Garrett Barnes,Интер,полузащитник,123,26
Италия,Kenneth Walker,Ювентус,нападающий,60,11
Франция,Leslie Sanchez,Олимпик Марсель,полузащитник,2,19
Бразилия,Michelle Golden,Палмейрас,полузащитник,31,15
Англия,Lisa Diaz,Челси,нападающий,122,37
Бразилия,John Ortega,Сантос,нападающий,148,40
Испания,Andrew Hill,Реал Мадрид,защитник,27,20
Нидерланды,Matthew Brady,Аякс,нападающий,99,35
Англия,Jeffrey Scott,Манчестер Юнайтед,вратарь,145,-44
Италия,Natasha Evans,Ювентус,полузащитник,145,7
Португалия,Brendan Kelly,Бенфика,защитник,138,0
Англия,Alyssa Berry,Ливерпуль,защитник,146,6
Нидерланды,Jamie Mendoza,ПСВ,нападающий,115,28
Португалия,Renee Evans,Порту,нападающий,142,15
Испания,Jennifer Tucker,Барселона,нападающий,109,47
Италия,Philip Parker,Ювентус,защитник,98,6
Италия,Heather Anderson,Милан,полузащитник,127,19
Бразилия,Megan Sullivan,Фламенго,полузащитник,135,28
Франция,Sheila Clark,ПСЖ,полузащитник,150,22
Франция,Diana Murphy,Олимпик Марсель,полузащитник,89,25
Испания,Pam Harris,Барселона,вратарь,32,-32
Россия,Lance Davis,Спартак,защитник,57,12
Аргентина,Jacqueline Lloyd,Бока Хуниорс,защитник,62,16
Португалия,Heather George,Бенфика,полузащитник,86,18
Франция,Andrew Santos,ПСЖ,защитник,6,9
Аргентина,Kimberly Price,Ривер Плейт,вратарь,75,-23
Аргентина,Daniel Alvarado,Ривер Плейт,полузащитник,147,21
Франция,Ashley Ford,ПСЖ,нападающий,122,19
Франция,Billy Golden,Лион,нападающий,71,39
Россия,Adam Smith,ЦСКА,полузащитник,119,16
Испания,Luke Johnson,Атлетико Мадрид,вратарь,116,-7
Германия,Christopher Ortiz,Боруссия Дортмунд,полузащитник,9,12
Бразилия,Michael James,Коринтианс,нападающий,128,40
Англия,Sarah Davidson,Манчестер Юнайтед,защитник,26,20
Бразилия,David Torres,Сантос,нападающий,63,38
Франция,Bryan Bell,Олимпик Марсель,нападающий,16,19
Англия,Mark Miller,Челси,защитник,50,9
Англия,Charlene Proctor,Челси,полузащитник,128,6
Бразилия,Christine Carlson,Палмейрас,защитник,130,9
Германия,Troy Rodriguez,Бавария,полузащитник,129,28
Бразилия,Anne Rasmussen,Сантос,нападающий,16,18
Англия,Christopher Rhodes,Челси,нападающий,36,34
Испания,Samuel Meyer,Атлетико Мадрид,нападающий,95,22
Нидерланды,Dennis Johnson,ПСВ,защитник,114,4
Аргентина,Jason Murray,Ривер Плейт,полузащитник,108,6
Россия,Zachary Wiley,Краснодар,нападающий,11,38
Германия,Andrew Reeves,Бавария,нападающий,130,44
Бразилия,Aimee Nelson,Сантос,нападающий,110,39
Италия,Kevin Johnson,Ювентус,полузащитник,42,7
Аргентина,Joan Rhodes,Ривер Плейт,защитник,120,9
Аргентина,Kristin Stephens,Ривер Плейт,нападающий,137,19
Бразилия,Renee Nunez,Фламенго,защитник,84,6
Франция,Scott Rodriguez,Лион,защитник,75,1
Аргентина,John Olson,Ривер Плейт,вратарь,144,-31
Испания,Angel Perkins,Атлетико Мадрид,полузащитник,42,20
Франция,Bradley Page,Лион,полузащитник,47,22
Бразилия,Amy Hall,Коринтианс,полузащитник,15,5
Германия,Nicole Steele,Боруссия Дортмунд,вратарь,100,-20
Германия,Joshua Rowe,Бавария,полузащитник,51,16
Россия,Kayla Kirby MD,Спартак,полузащитник,101,10
Аргентина,Sean Cole,Бока Хуниорс,защитник,117,14
Бразилия,Patrick Henderson,Палмейрас,полузащитник,123,8
Италия,William Meza,Милан,полузащитник,89,28
Италия,Dustin Taylor,Милан,защитник,109,11
Нидерланды,Krystal Curtis,ПСВ,защитник,83,8
Англия,Dr. Tyrone Moore II,Челси,полузащитник,140,30
Аргентина,Larry Patel,Ривер Плейт,защитник,146,3
Италия,Jane Hernandez,Милан,нападающий,104,21
Англия,Heather Nichols,Манчестер Юнайтед,защитник,51,16
Англия,Andrew Johnson,Манчестер Юнайтед,защитник,53,19
Германия,Connie Carrillo,Боруссия Дортмунд,защитник,38,11
Португалия,Alyssa Osborne,Бенфика,защитник,75,19
Португалия,Mandy Robinson,Бенфика,нападающий,64,31
Франция,John Ali,ПСЖ,нападающий,43,16
Франция,Bobby Saunders,Олимпик Марсель,нападающий,18,23
Нидерланды,Kari Green,Аякс,защитник,133,20
Италия,Janet King,Милан,полузащитник,13,28
Бразилия,Mr. Jeremy Walker,Фламенго,полузащитник,11,11
Франция,Lawrence Maldonado,Олимпик Марсель,нападающий,136,38
Бразилия,Pamela Poole,Фламенго,защитник,111,18
Испания,John Boyd,Атлетико Мадрид,полузащитник,24,9
Италия,Joanna Moran,Милан,защитник,72,20
Англия,Tracy Martinez,Ливерпуль,полузащитник,101,17
Нидерланды,Ann Bowers,Аякс,полузащитник,108,7
Германия,Caroline Weaver,Бавария,защитник,13,6
Бразилия,Jenny Thomas,Фламенго,полузащитник,116,5
Италия,Denise Brown,Милан,нападающий,25,33
Италия,Lisa Stokes,Милан,защитник,121,15
Испания,Jose Allen,Реал Мадрид,нападающий,121,15
Франция,Nicholas Mejia,Лион,нападающий,51,42
Англия,Jennifer Holmes,Ливерпуль,полузащитник,85,6
Германия,Mark Ford,РБ Лейпциг,вратарь,114,-45
Бразилия,Elizabeth Robinson,Сантос,нападающий,143,12
Англия,Crystal Nguyen,Челси,нападающий,74,19
Бразилия,Renee Jones,Фламенго,нападающий,63,38
Нидерланды,Nicholas Macdonald,Аякс,вратарь,62,0
Испания,Jessica Mccullough,Атлетико Мадрид,нападающий,64,12
Англия,Barbara Ramirez,Ливерпуль,вратарь,136,-15
Аргентина,Denise Spears,Ривер Плейт,нападающий,65,20
Португалия,Melissa Lopez,Спортинг,полузащитник,102,11
Нидерланды,Rebecca Mckay,Фейеноорд,защитник,128,8
Россия,Mrs. Amanda Cardenas MD,Спартак,полузащитник,21,29
Англия,James Griffith,Челси,нападающий,99,24
Россия,Richard Williams,Спартак,вратарь,13,-7
Англия,Chelsey James,Ливерпуль,нападающий,7,37
Нидерланды,Taylor Kelly,ПСВ,защитник,10,8
Нидерланды,Melissa Schultz,ПСВ,защитник,121,9
Аргентина,Aaron Terry,Ривер Плейт,полузащитник,129,19
Португалия,Ebony Marquez,Спортинг,нападающий,10,48
Россия,Noah Stephens,Краснодар,вратарь,122,-48
Германия,Amber Love,Бавария,нападающий,18,16
Аргентина,Stephanie Gill,Ривер Плейт,нападающий,14,17
Испания,Stacie Gates,Реал Мадрид,нападающий,47,33
Франция,Alison West,Олимпик Марсель,полузащитник,28,18
Германия,Leah Hunt,Боруссия Дортмунд,защитник,90,13
Нидерланды,Kristin Mooney,Аякс,полузащитник,14,29
Аргентина,Leslie Wilkerson,Ривер Плейт,защитник,48,2
Испания,Abigail Ramos,Барселона,нападающий,87,10
Германия,Rebecca Baker,Боруссия Дортмунд,полузащитник,129,18
Россия,Denise Navarro PhD,Зенит,полузащитник,146,22
Россия,Tina Fitzgerald,Спартак,нападающий,31,11
Бразилия,Susan Salazar MD,Палмейрас,нападающий,114,17
Россия,Jamie Shelton,Локомотив,защитник,78,1
Англия,William Davis,Челси,полузащитник,8,15
Испания,Mark Day,Реал Мадрид,нападающий,23,24
Франция,Janet Willis,Олимпик Марсель,нападающий,81,11
Бразилия,Adam Rivera,Сантос,полузащитник,74,10
Италия,James Patterson,Милан,нападающий,99,15
Германия,Tonya Bernard,РБ Лейпциг,нападающий,51,25
Испания,April Gray,Реал Мадрид,полузащитник,40,12
Бразилия,Nicole Martinez,Фламенго,нападающий,21,18
Бразилия,Bailey Foster,Сантос,полузащитник,121,10
Нидерланды,Mary Watson,Фейеноорд,защитник,141,12
Бразилия,Linda Mckinney,Сантос,нападающий,121,17
Россия,Kristy Pitts,ЦСКА,нападающий,150,35
Испания,Leon Stevens,Барселона,защитник,52,17
Италия,Christopher Dalton,Милан,нападающий,99,22
Испания,Roberto Webb,Барселона,нападающий,103,22
Италия,Kevin Rogers,Ювентус,полузащитник,48,24
Аргентина,Michael Phillips,Ривер Плейт,нападающий,19,50
Франция,Jessica Miller,Олимпик Марсель,защитник,149,7
Бразилия,Morgan Edwards,Палмейрас,защитник,148,14
Португалия,Erik Jackson,Порту,защитник,4,1
Португалия,Jose Boyd,Порту,полузащитник,92,21
Португалия,Jordan Leach,Порту,нападающий,17,48
Англия,Adam Santos,Манчестер Юнайтед,нападающий,118,35
Франция,Samantha Sanders,Лион,защитник,80,4
Италия,Angela Ryan,Интер,полузащитник,82,23
Аргентина,Richard Peterson,Бока Хуниорс,полузащитник,113,5
Аргентина,Scott Rodriguez,Ривер Плейт,нападающий,13,19
Италия,Mark Smith,Милан,вратарь,5,-26
Аргентина,Robert Perez,Бока Хуниорс,защитник,8,9
Бразилия,Edward Taylor,Фламенго,полузащитник,55,19
Аргентина,Robert Moore,Бока Хуниорс,нападающий,37,45
Испания,Sandra Hernandez,Атлетико Мадрид,вратарь,150,-23
Аргентина,Cynthia Hess,Бока Хуниорс,защитник,113,19
Англия,Mallory Espinoza,Манчестер Юнайтед,нападающий,101,28
Испания,Kelly Ramirez,Барселона,полузащитник,105,19
Англия,Whitney Brown,Манчестер Юнайтед,вратарь,34,-25
Англия,Cameron Turner,Манчестер Юнайтед,полузащитник,71,23
Россия,Adam Melton,Краснодар,защитник,87,4
Германия,Sarah Blair,Боруссия Дортмунд,полузащитник,124,24
Россия,Kevin Ruiz,Зенит,полузащитник,115,8
Франция,Victoria Young,Лион,нападающий,139,32
Бразилия,Austin Whitehead,Фламенго,защитник,126,4
Аргентина,Herbert Rice,Ривер Плейт,полузащитник,30,30
Нидерланды,Jack Smith PhD,Аякс,нападающий,77,20
Португалия,Lucas Brown,Спортинг,защитник,48,13
Россия,Alexander Griffin,ЦСКА,полузащитник,43,9
Нидерланды,Nicole Barrett,Фейеноорд,защитник,77,13
Нидерланды,Jasmine Dunn,ПСВ,полузащитник,138,16
Нидерланды,Nicole Sampson,Аякс,полузащитник,39,23
Португалия,James Bell,Порту,нападающий,92,36
Франция,Chris Cross,Олимпик Марсель,полузащитник,90,15
Испания,Paul Hernandez,Атлетико Мадрид,полузащитник,56,7
Италия,Christopher Young,Ювентус,защитник,71,6
Аргентина,Timothy Kelley,Бока Хуниорс,нападающий,80,14
Нидерланды,Dustin Smith,ПСВ,защитник,8,10
Англия,Amy Baker,Ливерпуль,защитник,7,19
Испания,Robin Oneill,Атлетико Мадрид,защитник,87,18
Португалия,Joseph Martin,Порту,нападающий,107,14
Россия,Erin Caldwell,Локомотив,полузащитник,71,19
Италия,Kelly Jimenez,Ювентус,нападающий,134,49
Франция,Judith Martinez,Лион,вратарь,88,-19
Аргентина,Amanda Walsh,Ривер Плейт,нападающий,109,46
Бразилия,Kenneth West,Фламенго,нападающий,112,27
Англия,Erica Kelley,Манчестер Юнайтед,полузащитник,37,9
Россия,Robin Richards,ЦСКА,нападающий,86,20
Италия,Angela Rodriguez,Ювентус,защитник,81,8
Испания,Kyle Wright,Атлетико Мадрид,полузащитник,34,23
Германия,Eric Lopez,Бавария,полузащитник,87,14
Англия,Jonathan Aguilar,Манчестер Юнайтед,нападающий,9,45
Аргентина,Sarah Hernandez,Ривер Плейт,нападающий,36,16
Испания,Brian Woods,Реал Мадрид,нападающий,116,23
Испания,Kaitlyn Martin,Реал Мадрид,полузащитник,115,30
Франция,Brittney Fuentes,Лион,защитник,115,14
Нидерланды,Tamara Elliott,Фейеноорд,защитник,79,0
Аргентина,Patricia Wells,Бока Хуниорс,вратарь,97,-49
Германия,Rebecca Gutierrez,Боруссия Дортмунд,полузащитник,101,27
Италия,Gabriel Gonzalez,Милан,нападающий,37,19
Италия,Hannah Ramirez,Интер,защитник,9,12
Англия,Crystal Hurst,Челси,полузащитник,31,6
Аргентина,Sean Stewart,Ривер Плейт,защитник,30,2
Англия,David Logan,Челси,нападающий,70,19
Италия,Mr. Marcus Hammond PhD,Милан,полузащитник,61,27
Франция,Sharon Farmer,Олимпик Марсель,полузащитник,135,13
Англия,Michael Cooke,Челси,полузащитник,73,11
Германия,Kristina Davis,Боруссия Дортмунд,полузащитник,145,25
Португалия,Natalie Wells,Порту,полузащитник,28,19
Испания,Todd Harris,Реал Мадрид,нападающий,66,47
Нидерланды,Katherine Hodges,Аякс,защитник,53,14
Нидерланды,Michael Meyer,Фейеноорд,полузащитник,8,19
Аргентина,Lauren Baldwin,Бока Хуниорс,нападающий,102,27
Аргентина,Katherine Salas,Бока Хуниорс,нападающий,76,15
Россия,Christopher Schultz,Краснодар,вратарь,139,-10
Англия,Kevin Raymond,Челси,нападающий,101,25
Англия,Melinda Simon,Челси,защитник,27,7
Португалия,Bryan Freeman,Спортинг,полузащитник,71,12
Португалия,Victoria Walters,Спортинг,защитник,18,17
Бразилия,Peggy Turner,Палмейрас,нападающий,72,45
Аргентина,Darryl Rodriguez,Бока Хуниорс,полузащитник,51,25
Германия,Nathaniel Lewis,Бавария,полузащитник,40,28
Франция,Jacob Hull,Олимпик Марсель,нападающий,130,41
Италия,Michelle Mcdaniel,Ювентус,защитник,86,18
Испания,Kenneth Griffin,Барселона,вратарь,138,-41
Германия,Alexis Delacruz,РБ Лейпциг,нападающий,143,13
Франция,Thomas Garcia,ПСЖ,полузащитник,81,12
Франция,John Cervantes,Олимпик Марсель,вратарь,78,-7
Италия,Robin Ortega,Ювентус,защитник,138,13
Россия,Laura Hansen,Зенит,вратарь,18,-38
Италия,Eric Smith,Ювентус,нападающий,41,22
Италия,Alec Campbell,Интер,нападающий,122,12
Аргентина,Michele Torres,Ривер Плейт,защитник,94,19
Россия,Thomas Jones,Спартак,полузащитник,54,16
Португалия,Travis Clark,Бенфика,нападающий,81,18
Англия,Jerry Glenn,Манчестер Юнайтед,вратарь,43,-44
Португалия,Christina Jones,Бенфика,нападающий,89,41
Россия,Tyler Anthony,ЦСКА,защитник,100,15
Англия,William Carter,Челси,защитник,96,0
Бразилия,Brooke Long,Палмейрас,нападающий,33,36
Англия,Christopher Marshall,Ливерпуль,защитник,11,7
Аргентина,Thomas Koch,Бока Хуниорс,защитник,39,7
Германия,Cameron Burnett,РБ Лейпциг,полузащитник,94,30
Италия,Aaron Stephenson,Милан,нападающий,51,20
Германия,William Mendoza,Бавария,вратарь,81,-17
Англия,Mary Garcia,Манчестер Юнайтед,защитник,114,19
Португалия,Alice Li,Бенфика,полузащитник,48,10
Испания,Kelly Morse,Атлетико Мадрид,защитник,135,12
Бразилия,Ruth Phelps,Коринтианс,вратарь,129,-12
Аргентина,Amy Reid,Бока Хуниорс,вратарь,52,-11
Англия,Heather Henderson,Манчестер Юнайтед,полузащитник,117,6
Испания,Terri Scott,Барселона,вратарь,28,-37
Португалия,Marie Cross,Порту,нападающий,83,36
Испания,Kelly Roberts,Атлетико Мадрид,полузащитник,96,28
Франция,Blake Bryant,Олимпик Марсель,полузащитник,137,5
Англия,Hannah Fernandez,Ливерпуль,полузащитник,41,20
Португалия,Rhonda Baxter,Порту,защитник,60,13
