country,full_name,club,position,matches,goals
Италия,Anthony Mcconnell,Ювентус,вратарь,114,-20
Германия,Erik Hayes,РБ Лейпциг,полузащитник,8,25
Италия,Lisa Cook,Интер,защитник,131,19
Португалия,Brianna Esparza,Порту,защитник,123,16
Испания,Regina Silva,Реал Мадрид,полузащитник,25,16
Нидерланды,Christopher Fowler,Фейеноорд,защитник,118,7
Испания,Jennifer Hall,Реал Мадрид,вратарь,111,-44
Аргентина,Holly Moore,Бока Хуниорс,защитник,143,16
Россия,James Fuller,Спартак,нападающий,116,16
Испания,Patrick Snyder,Атлетико Мадрид,нападающий,63,38
Португалия,Russell Walton,Порту,полузащитник,77,17
Россия,John Curry,Спартак,защитник,47,5
Франция,Stephen Lynch,Лион,защитник,126,8
Испания,Hannah Allen,Атлетико Мадрид,защитник,92,16
Италия,Derek Mejia,Милан,защитник,12,5
Аргентина,Joseph Johnson,Ривер Плейт,нападающий,123,41
Германия,Marcus Romero,РБ Лейпциг,полузащитник,60,16
Италия,Peter Walker,Ювентус,вратарь,69,-50
Англия,Leah Gonzalez,Ливерпуль,защитник,90,1
Португалия,Tiffany Schneider,Спортинг,вратарь,73,-5
Аргентина,Christopher Smith,Бока Хуниорс,вратарь,134,-19
Испания,Steve Garrett,Реал Мадрид,нападающий,37,25
Нидерланды,James Johnson,ПСВ,полузащитник,35,8
Аргентина,Gerald Cooper,Ривер Плейт,защитник,82,4
Россия,Charles Stokes,ЦСКА,полузащитник,56,16
Португалия,Robert Holder,Порту,полузащитник,3,7
Аргентина,Angela Blackwell,Ривер Плейт,полузащитник,83,18
Франция,Mario Hays,ПСЖ,нападающий,141,47
Бразилия,Lisa Mcgee,Палмейрас,защитник,81,2
Германия,Gregory Smith,РБ Лейпциг,полузащитник,24,22
Россия,Amanda Armstrong,ЦСКА,вратарь,120,-50
Франция,Timothy Barrett,Лион,защитник,116,18
Португалия,Sally Torres,Бенфика,защитник,97,7
Франция,Andrew Little,Олимпик Марсель,полузащитник,74,15
Италия,Scott Stewart,Ювентус,защитник,139,11
Франция,Gina Williams,ПСЖ,защитник,56,3
Россия,Christian Diaz,Локомотив,вратарь,132,-6
Бразилия,Amy Kent,Сантос,полузащитник,39,11
Англия,Nicole Anderson,Ливерпуль,нападающий,122,16
Португалия,Thomas Burke,Бенфика,нападающий,48,22
Португалия,Jennifer Baker,Спортинг,нападающий,128,30
Россия,Kathleen Owens,Спартак,полузащитник,47,19
Аргентина,Jennifer Orozco,Бока Хуниорс,нападающий,52,50
Нидерланды,Juan Davis,Аякс,защитник,67,0
Бразилия,Justin Reed,Палмейрас,полузащитник,20,22
Нидерланды,Luke Hooper,ПСВ,нападающий,134,20
Аргентина,Jeffery Collins,Бока Хуниорс,защитник,102,17
Нидерланды,Ashley Ayala,ПСВ,защитник,122,14
Нидерланды,Christopher Pena,Фейеноорд,полузащитник,93,7
Франция,Marcus Shaw,Лион,полузащитник,57,30
Испания,Jodi Hernandez,Барселона,нападающий,61,43
Германия,Olivia Keith,Боруссия Дортмунд,полузащитник,58,26
Россия,Joshua Edwards,Краснодар,защитник,132,2
Испания,Anne Castaneda,Барселона,защитник,128,10
Аргентина,Matthew Moore,Бока Хуниорс,полузащитник,4,27
Англия,Jay Evans,Манчестер Юнайтед,нападающий,85,20
Англия,Veronica Lester,Манчестер Юнайтед,нападающий,145,50
Россия,Katherine Mcconnell,Локомотив,полузащитник,29,13
Нидерланды,James Thompson,ПСВ,защитник,24,15
Бразилия,Kristie Gould,Коринтианс,защитник,144,10
Нидерланды,Deborah Martin,Фейеноорд,нападающий,21,39
Аргентина,Amber Parks,Ривер Плейт,нападающий,71,16
Нидерланды,Joseph Rivas III,ПСВ,защитник,122,11
Англия,Matthew Friedman,Манчестер Юнайтед,нападающий,73,14
Англия,Jennifer Lopez,Челси,полузащитник,12,11
Англия,Jeffrey Ortiz,Челси,нападающий,33,27
Германия,Jeffrey Brown,РБ Лейпциг,вратарь,39,-38
Бразилия,Lori Murillo MD,Палмейрас,полузащитник,33,21
Португалия,Curtis Morales,Бенфика,защитник,126,17
Франция,Phillip Mason,ПСЖ,защитник,45,8
Франция,Stacy Howard,Олимпик Марсель,защитник,109,7
Бразилия,Stephanie Rivas,Фламенго,нападающий,40,49
Англия,Derek Delgado,Ливерпуль,полузащитник,7,25
Испания,Debra Tyler,Реал Мадрид,нападающий,91,29
Россия,Christine Morrow,Краснодар,защитник,11,20
Россия,Donald Smith,Зенит,полузащитник,51,21
Италия,Christopher Glover,Интер,нападающий,87,44
Италия,Linda Mckinney,Милан,полузащитник,21,30
Англия,Johnny Logan,Манчестер Юнайтед,защитник,52,2
Аргентина,Jennifer Townsend,Бока Хуниорс,нападающий,103,11
Италия,Lindsey Brown,Милан,полузащитник,64,28
Россия,Scott Holder,Зенит,защитник,9,13
Бразилия,Margaret Gomez,Фламенго,нападающий,30,10
Аргентина,Annette Williams,Бока Хуниорс,нападающий,114,18
Италия,Leslie Mckinney,Интер,полузащитник,43,27
Англия,Susan Brown,Челси,защитник,72,12
Италия,Peter Hayden,Ювентус,защитник,130,11
Аргентина,Kevin Lamb,Ривер Плейт,нападающий,26,25
Англия,Jose Terrell,Челси,полузащитник,14,30
Испания,Mary Wall,Атлетико Мадрид,полузащитник,6,21
Франция,Eric Richards,ПСЖ,нападающий,87,37
Италия,Eric Edwards,Интер,нападающий,136,17
Португалия,Lisa Ward,Спортинг,полузащитник,94,12
Англия,Paige Robinson,Челси,полузащитник,109,19
Франция,Ian Lynn,Лион,нападающий,72,41
Англия,Gabrielle Smith,Манчестер Юнайтед,нападающий,137,12
Аргентина,Sarah Thomas,Ривер Плейт,защитник,134,16
Аргентина,Daniel Alexander,Ривер Плейт,защитник,29,14
Германия,Dana Sellers,Бавария,защитник,134,8
Германия,Carolyn Hall,РБ Лейпциг,защитник,68,3
Россия,Gabrielle Benson,Локомотив,защитник,150,7
Россия,Theresa Baker,Краснодар,защитник,101,0
Россия,Tiffany Arnold,Краснодар,нападающий,46,43
Франция,Alexandra Pineda,Лион,вратарь,131,-16
Испания,Michael Hansen,Атлетико Мадрид,нападающий,67,47
Бразилия,Hailey Schmidt,Коринтианс,нападающий,123,18
Бразилия,Brianna Dyer,Фламенго,полузащитник,144,6
Англия,Jennifer Davis,Ливерпуль,защитник,89,1
Аргентина,Kevin Gonzalez,Ривер Плейт,защитник,142,14
Бразилия,Amy Martin,Сантос,защитник,149,13
Англия,Veronica Singh,Манчестер Юнайтед,полузащитник,131,26
Нидерланды,Patricia Boyd,Фейеноорд,полузащитник,93,10
Испания,Mary Roberts,Барселона,защитник,48,12
Франция,Michele Fowler,Олимпик Марсель,полузащитник,51,18
Франция,Sandra Chandler,ПСЖ,полузащитник,23,8
Германия,Joshua Wheeler,Бавария,полузащитник,45,21
Аргентина,Joanne Garcia,Бока Хуниорс,защитник,137,14
Аргентина,Kenneth Black,Бока Хуниорс,защитник,42,20
Германия,Thomas Williams,Боруссия Дортмунд,полузащитник,128,21
Нидерланды,Tracy Carlson,Фейеноорд,нападающий,51,35
Франция,James Ballard,Олимпик Марсель,нападающий,81,35
Германия,Jennifer Alvarez,Боруссия Дортмунд,нападающий,136,11
Бразилия,Debbie Allen,Палмейрас,нападающий,81,27
Португалия,Charles Foster,Спортинг,полузащитник,145,23
Россия,Cassandra Henry,Спартак,нападающий,143,31
Россия,Michael Burton,Спартак,полузащитник,86,13
Италия,Catherine Lynn,Милан,нападающий,33,16
Италия,Cheryl Johnson,Ювентус,нападающий,86,12
Аргентина,Christian Rose,Ривер Плейт,вратарь,15,-19
Нидерланды,Dr. Dylan Coleman MD,ПСВ,вратарь,3,-21
Бразилия,Frederick Krueger,Фламенго,нападающий,43,10
Испания,Bryce Valencia,Атлетико Мадрид,полузащитник,23,28
Испания,Rachel Green,Атлетико Мадрид,полузащитник,65,30
Аргентина,Dean Torres,Ривер Плейт,вратарь,33,-50
Италия,Gary Jones,Милан,вратарь,88,-8
Германия,Ryan White,Боруссия Дортмунд,полузащитник,143,8
Россия,Jennifer Barker,Локомотив,нападающий,97,49
Нидерланды,Michael Mathis,ПСВ,защитник,139,14
Аргентина,Allison James,Ривер Плейт,нападающий,136,22
Испания,Joseph Schneider,Реал Мадрид,полузащитник,40,20
Нидерланды,Linda Austin,Фейеноорд,защитник,130,20
Бразилия,Jennifer Walker,Коринтианс,нападающий,62,40
Англия,Dustin Allison,Ливерпуль,защитник,46,20
Аргентина,Angela Adkins,Ривер Плейт,нападающий,58,28
Россия,Sydney Shields,Зенит,защитник,106,19
Франция,Jacqueline Mendez,ПСЖ,защитник,52,17
Германия,Donna Clark,Боруссия Дортмунд,защитник,14,9
Италия,Amanda Dixon,Интер,защитник,58,15
Португалия,Christine Fuentes,Спортинг,защитник,76,16
Россия,Noah Jones,ЦСКА,защитник,129,18
Нидерланды,John Johnson,Фейеноорд,нападающий,34,34
Германия,Jonathan Davila,Бавария,полузащитник,129,18
Португалия,William Stewart,Бенфика,защитник,15,7
Нидерланды,Joshua Carpenter,ПСВ,защитник,138,16
Россия,Douglas Cooper,Локомотив,нападающий,69,46
Италия,Morgan Garcia,Милан,полузащитник,131,23
Германия,Toni Mcneil,Боруссия Дортмунд,защитник,64,15
Португалия,Sonya Wells,Бенфика,полузащитник,139,15
Португалия,Jared Jordan,Бенфика,вратарь,12,-30
Бразилия,Tammy Woods,Коринтианс,полузащитник,46,27
Италия,Randy Obrien,Интер,полузащитник,86,16
Испания,Erin Schwartz,Реал Мадрид,защитник,38,12
Франция,Bridget Hicks,Олимпик Марсель,защитник,75,11
Испания,Danielle Cohen,Реал Мадрид,полузащитник,82,15
Аргентина,Robert Perez,Ривер Плейт,полузащитник,29,18
Англия,Maria Miller,Челси,полузащитник,54,5
Италия,Angelica Meyer,Интер,защитник,12,7
Аргентина,Daniel King,Бока Хуниорс,вратарь,126,-44
Германия,Carol Raymond,РБ Лейпциг,нападающий,150,20
Франция,Matthew Schwartz,Лион,полузащитник,77,5
Испания,Sherry Cruz,Атлетико Мадрид,нападающий,63,31
Нидерланды,Wesley Robinson,ПСВ,вратарь,109,-26
Германия,Katherine Carroll,РБ Лейпциг,полузащитник,18,19
Франция,Selena Ayala,Лион,защитник,31,8
Португалия,Heather Stone,Спортинг,полузащитник,81,29
Англия,Sean Daniels,Ливерпуль,полузащитник,47,16
Англия,Darren Perry,Челси,нападающий,96,45
Нидерланды,Dr. Emily Carter DVM,ПСВ,полузащитник,1,29
Бразилия,Lori Hubbard,Фламенго,полузащитник,37,5
Испания,Mark Barber,Барселона,полузащитник,107,30
Нидерланды,Timothy Williams,Фейеноорд,полузащитник,131,10
Португалия,Amanda Cochran,Бенфика,защитник,1,3
Франция,Valerie Cohen,ПСЖ,защитник,97,10
Франция,Deborah Smith,Олимпик Марсель,полузащитник,134,11
Италия,Alicia Barrett,Интер,нападающий,20,29
Англия,Joel Jones,Ливерпуль,защитник,97,8
Англия,Ronald Hunter,Ливерпуль,нападающий,106,18
Германия,Susan Davila,Боруссия Дортмунд,вратарь,127,-43
Нидерланды,David Baker,ПСВ,полузащитник,65,29
Россия,Hannah Smith,Спартак,защитник,82,16
Германия,Charles Douglas,РБ Лейпциг,нападающий,142,15
Англия,Meghan White,Челси,защитник,36,20
Франция,Amanda Walker,Лион,полузащитник,79,22
Россия,Lawrence Bennett,Спартак,нападающий,75,40
Италия,Jason Cuevas,Милан,полузащитник,30,17
Италия,Shawn Taylor,Ювентус,защитник,47,18
Германия,Sharon Allen,РБ Лейпциг,полузащитник,113,14
Нидерланды,Randy Ramos,ПСВ,нападающий,118,29
Франция,Mark Guzman,Лион,защитник,143,8
Испания,James Smith,Атлетико Мадрид,вратарь,127,-7
Португалия,James Martin,Бенфика,полузащитник,145,17
Аргентина,Stephen Dean,Бока Хуниорс,нападающий,43,21
Португалия,Tina Rodriguez,Спортинг,защитник,7,10
Бразилия,Charles Brown,Фламенго,нападающий,81,28
Франция,John Collier,Лион,полузащитник,21,26
Англия,William Schultz,Ливерпуль,полузащитник,49,10
Англия,James Hurley,Ливерпуль,нападающий,17,45
Англия,Carol Reeves,Ливерпуль,полузащитник,57,20
Испания,Joshua Ward,Барселона,вратарь,149,-36
Германия,Tanya Johnson,Бавария,полузащитник,75,18
Испания,Elizabeth Brown,Реал Мадрид,защитник,120,10
Франция,April Ray,Лион,вратарь,35,-50
Италия,Tiffany White,Милан,защитник,80,9
Англия,Russell Figueroa,Манчестер Юнайтед,полузащитник,131,29
Португалия,Danny Haynes II,Порту,полузащитник,123,6
Португалия,Kelli Sims,Спортинг,вратарь,67,-44
Аргентина,Cynthia Thompson,Бока Хуниорс,полузащитник,107,19
Португалия,Miss Courtney Hicks,Бенфика,вратарь,145,-36
Италия,Eddie Brown,Милан,вратарь,63,-9
Бразилия,Jerry Nelson,Сантос,нападающий,16,26
Россия,Michelle Bird,Зенит,защитник,8,15
Бразилия,Wayne Williams,Фламенго,полузащитник,106,20
Германия,Caitlin Calderon,РБ Лейпциг,нападающий,144,19
Бразилия,Aaron Welch,Фламенго,защитник,93,7
Франция,Anthony Daniel,ПСЖ,полузащитник,13,15
Франция,Chase Sanchez,Олимпик Марсель,защитник,88,15
Нидерланды,Thomas Moore,ПСВ,защитник,148,20
Нидерланды,Robert Norton,Аякс,защитник,24,18
Франция,Thomas Zavala,Лион,вратарь,56,-20
Бразилия,Jennifer Thomas,Сантос,полузащитник,121,12
Англия,Donna Cox,Манчестер Юнайтед,вратарь,118,-4
Португалия,Joshua Bennett,Порту,защитник,17,11
Испания,Emily Gonzalez,Атлетико Мадрид,полузащитник,80,23
Германия,Alec Mcdonald,Бавария,нападающий,89,46
Испания,Michael Fischer,Барселона,вратарь,61,-12
Бразилия,Christina Farrell,Коринтианс,нападающий,79,14
Нидерланды,Dylan Stone,Фейеноорд,защитник,22,5
Испания,Steven Lee,Атлетико Мадрид,защитник,13,4
Испания,Jennifer Murray,Реал Мадрид,нападающий,29,21
Испания,Jeff Williams,Барселона,нападающий,47,23
Испания,Lauren Chapman,Реал Мадрид,нападающий,48,19
Португалия,Steven Smith,Бенфика,полузащитник,62,30
Аргентина,Gary Allen,Бока Хуниорс,полузащитник,106,8
Германия,Cody Leon,РБ Лейпциг,защитник,65,5
Россия,Kathryn Saunders,Локомотив,полузащитник,56,22
Бразилия,Shelley Young,Палмейрас,защитник,60,18
Бразилия,Lori Ramirez,Сантос,защитник,48,13
Испания,Timothy Morgan,Барселона,нападающий,118,45
Германия,Rachel Melton,РБ Лейпциг,нападающий,130,27
Франция,Katrina Choi,ПСЖ,защитник,40,15
Франция,Timothy Schroeder,ПСЖ,защитник,43,8
Португалия,Aaron Bailey,Бенфика,защитник,141,12
Франция,Melanie Torres,Олимпик Марсель,защитник,28,1
Италия,Sara Taylor,Интер,вратарь,60,-34
Испания,Sara Williams,Барселона,защитник,140,3
Аргентина,Shane Bean,Бока Хуниорс,вратарь,65,-12
Германия,Mary Diaz,Бавария,защитник,108,0
Нидерланды,John Mack,ПСВ,полузащитник,29,11
Аргентина,Marcus Carpenter,Ривер Плейт,полузащитник,142,12
Испания,Michael Downs,Атлетико Мадрид,защитник,51,7
Англия,Jesse Ramsey,Челси,нападающий,10,17
Португалия,Michael Matthews,Спортинг,вратарь,94,-3
Германия,James Ward,Боруссия Дортмунд,нападающий,150,42
Португалия,Dominique Woods,Порту,полузащитник,14,30
Португалия,Kelli Vaughan,Бенфика,полузащитник,82,7
Аргентина,Jaime Lane,Ривер Плейт,защитник,119,8
Испания,Angela George,Атлетико Мадрид,нападающий,149,16
Португалия,Jonathan Scott,Спортинг,защитник,11,7
Франция,Jerry Taylor,Лион,полузащитник,55,25
Франция,Michael Cox,Лион,защитник,120,15
Англия,Kimberly Rivera,Челси,нападающий,123,42
Франция,Nicole Nolan,Лион,полузащитник,31,25
Россия,Rachel Butler,Локомотив,полузащитник,84,26
Португалия,Rodney Ali,Порту,полузащитник,118,19
Бразилия,Allen Moore,Фламенго,нападающий,107,21
Испания,Monica Dixon,Атлетико Мадрид,полузащитник,61,12
Нидерланды,Dalton Owens,Аякс,вратарь,24,-50
Франция,Dana Brown,Лион,нападающий,88,22
Англия,Olivia Cannon,Манчестер Юнайтед,полузащитник,26,29
Германия,Dana Adkins,Боруссия Дортмунд,полузащитник,145,27
Португалия,Richard Mcconnell,Порту,защитник,64,7
Англия,Dr. Kenneth Romero,Челси,защитник,3,19
Аргентина,Mary Booth,Бока Хуниорс,полузащитник,52,24
Нидерланды,Michael Christensen,Фейеноорд,нападающий,119,29
Португалия,Jessica Rubio,Спортинг,защитник,149,2
Россия,Melinda Jenkins,Зенит,защитник,92,17
Нидерланды,Christopher Blanchard,ПСВ,вратарь,3,-41
Испания,Matthew Newman,Реал Мадрид,нападающий,146,41
Испания,Anthony Smith,Атлетико Мадрид,нападающий,15,36
Германия,Brianna Sanders,РБ Лейпциг,защитник,43,17
Франция,Theodore Ramirez,ПСЖ,защитник,26,2
Россия,Elizabeth Guerrero,Спартак,нападающий,46,39
Испания,Tonya Johnson,Атлетико Мадрид,нападающий,94,21
Англия,Jason Moreno,Челси,нападающий,91,21
Англия,Antonio Murphy,Челси,защитник,126,4
Франция,Michael Cruz,Лион,нападающий,139,49
Португалия,Susan Ferguson,Спортинг,защитник,129,20
Россия,John Schwartz,ЦСКА,нападающий,38,14
Бразилия,Karen Cochran,Фламенго,нападающий,29,31
Бразилия,Samantha Avila,Коринтианс,полузащитник,38,23
Германия,Joshua Lee,Бавария,полузащитник,150,27
Англия,Jennifer Carroll,Челси,вратарь,136,-12
Франция,Erik Meyer,Олимпик Марсель,защитник,45,8
Германия,Crystal Benitez,Боруссия Дортмунд,защитник,13,13
Франция,Eric Fisher,Олимпик Марсель,нападающий,128,23
Бразилия,Jennifer Hanson,Коринтианс,нападающий,93,47
Аргентина,Christopher Bailey,Ривер Плейт,защитник,31,6
Россия,Joseph Smith,ЦСКА,полузащитник,73,15
Англия,Matthew Davis,Челси,полузащитник,82,17
Аргентина,James Douglas,Ривер Плейт,нападающий,144,38
Франция,Stephanie Sanchez,ПСЖ,нападающий,92,43
Испания,Jonathan Garcia,Реал Мадрид,полузащитник,98,22
Россия,Sarah Jennings,Краснодар,полузащитник,140,12
Италия,Elizabeth Obrien,Ювентус,защитник,32,18
Франция,Steven Reynolds,Лион,полузащитник,114,18
Нидерланды,Anthony Campbell,ПСВ,защитник,44,0
Аргентина,Jonathan Jackson,Бока Хуниорс,вратарь,52,-17
Испания,Shannon Chang,Реал Мадрид,нападающий,82,31
Россия,Cheryl Sanders,Локомотив,полузащитник,76,19
Россия,Sarah Ibarra,ЦСКА,полузащитник,74,7
Англия,Shannon Chang,Манчестер Юнайтед,вратарь,82,-17
Нидерланды,Nancy Roach,Фейеноорд,вратарь,148,-8
Россия,Richard Brown,ЦСКА,нападающий,49,44
Германия,Megan Johnston,Бавария,нападающий,67,42
Англия,Jeffery Hunter Jr.,Манчестер Юнайтед,нападающий,32,23
Испания,Lawrence Johnson,Реал Мадрид,вратарь,15,-5
Португалия,Krista Smith,Порту,полузащитник,25,5
Англия,Ashley Bennett,Ливерпуль,защитник,13,8
Россия,Sean Odom,Зенит,защитник,105,8
Франция,Joseph Fletcher,ПСЖ,нападающий,149,34
Аргентина,Kaitlin Sims,Бока Хуниорс,нападающий,140,15
Аргентина,Sarah Green,Бока Хуниорс,полузащитник,49,15
Россия,Jacob Payne,Локомотив,полузащитник,73,12
Италия,Jack Fisher DVM,Милан,защитник,10,11
Германия,Michelle Thompson,Бавария,защитник,132,4
Германия,Jessica Owens,РБ Лейпциг,полузащитник,136,25
Бразилия,Michelle Barron,Коринтианс,нападающий,94,46
Россия,Melissa Williams,Краснодар,нападающий,23,32
Россия,Heather Rodriguez,Краснодар,полузащитник,65,16
Франция,Dalton Snyder,Лион,нападающий,3,25
Франция,Bernard Cardenas,Олимпик Марсель,нападающий,6,12
Нидерланды,Danielle Glenn,Аякс,полузащитник,150,10
Бразилия,Joseph Allen,Сантос,защитник,61,8
Россия,Alec Owens,Зенит,вратарь,105,-34
Испания,Erin Moore,Реал Мадрид,полузащитник,45,23
Бразилия,Christian Dunn,Сантос,полузащитник,56,22
Бразилия,Billy Hart,Сантос,полузащитник,9,24
Россия,Diana Henry,Спартак,нападающий,54,39
Бразилия,Michael Hebert,Сантос,нападающий,13,23
Нидерланды,Sharon Clark MD,ПСВ,полузащитник,45,23
Португалия,Latasha Chen,Спортинг,нападающий,42,40
Италия,Theresa Mclean,Интер,полузащитник,119,28
Италия,Laura Davis,Ювентус,полузащитник,25,9
Италия,Angela Hahn,Интер,защитник,50,17
Англия,Mary Baker,Ливерпуль,нападающий,30,44
Испания,Mary Moreno,Реал Мадрид,полузащитник,17,24
Италия,Miguel Stevenson,Ювентус,защитник,34,13
Португалия,Valerie Farrell,Бенфика,защитник,56,2
Аргентина,Alexandra Owens,Ривер Плейт,нападающий,145,29
Германия,Albert Sullivan,Бавария,защитник,112,5
Италия,Nicholas Hoover,Интер,нападающий,19,32
Нидерланды,Jason Miles,Фейеноорд,защитник,104,14
Испания,John Mathis,Реал Мадрид,вратарь,75,-49
Португалия,James King,Спортинг,защитник,19,17
Аргентина,Karen Roberts MD,Ривер Плейт,вратарь,93,-11
Испания,Emily Burnett DVM,Реал Мадрид,нападающий,140,39
Нидерланды,Derrick Valenzuela,ПСВ,нападающий,31,46
Англия,David Smith,Ливерпуль,защитник,71,5
Нидерланды,Bobby Lee,ПСВ,полузащитник,115,25
Бразилия,Miss Shannon Duran DVM,Фламенго,нападающий,128,25
Россия,Ashley Sanders,Краснодар,нападающий,101,30
Германия,Mrs. Samantha Wilson,Бавария,полузащитник,51,25
Бразилия,Roberta Osborne,Палмейрас,нападающий,18,30
Нидерланды,Aaron Long,Фейеноорд,нападающий,97,45
Испания,Anthony Pruitt,Атлетико Мадрид,защитник,55,13
Нидерланды,David Hurley,Аякс,полузащитник,90,20
Россия,Angela Hudson,Спартак,вратарь,20,-17
Нидерланды,Philip Robertson,ПСВ,нападающий,46,36
Бразилия,Mrs. Deanna Dillon,Коринтианс,защитник,6,15
Бразилия,Daniel Gardner,Фламенго,вратарь,10,-36
Испания,Jill Anderson,Реал Мадрид,полузащитник,86,19
Испания,Rachel Campbell,Барселона,полузащитник,50,7
Португалия,Gregory Martinez,Порту,нападающий,60,31
Италия,Nancy Anthony,Ювентус,защитник,140,10
Нидерланды,Sandra Thomas,Аякс,полузащитник,131,10
Аргентина,Mrs. Ashley Vasquez,Ривер Плейт,защитник,136,12
Испания,Mary Wilson,Реал Мадрид,нападающий,5,13
Аргентина,Andrea Rosales,Ривер Плейт,защитник,61,20
Бразилия,Frank Rich,Сантос,полузащитник,48,25
Франция,Eddie Turner,Олимпик Марсель,защитник,150,12
Нидерланды,Cory Scott,Фейеноорд,вратарь,107,-44
Англия,Christy Smith,Ливерпуль,нападающий,20,28
Нидерланды,Brian Wilkerson,ПСВ,полузащитник,134,11
Аргентина,Monica Clark,Бока Хуниорс,защитник,132,13
Италия,Adrian Perry,Милан,защитник,90,13
Аргентина,Joseph Martin,Ривер Плейт,полузащитник,29,20
Бразилия,Stephen Gross,Палмейрас,вратарь,61,-20
Россия,Ashley Hickman,Зенит,полузащитник,93,23
Испания,Tina Romero,Барселона,полузащитник,35,16
Аргентина,Juan Mcconnell,Бока Хуниорс,защитник,120,3
Германия,Kimberly Buckley,Боруссия Дортмунд,полузащитник,60,28
Россия,Joseph Bailey,Спартак,полузащитник,130,9
Португалия,Robert Lynn,Бенфика,полузащитник,108,22
Испания,Julia Lee,Реал Мадрид,защитник,125,6
Англия,Keith Thomas,Манчестер Юнайтед,нападающий,57,42
Аргентина,Adam Hamilton,Бока Хуниорс,вратарь,75,-38
Испания,Ashley Stephens,Барселона,полузащитник,150,6
Бразилия,Kelsey Johnson,Фламенго,полузащитник,149,30
Франция,Trevor Young,Лион,защитник,150,0
Бразилия,Kyle Ramsey,Коринтианс,нападающий,144,21
Аргентина,Andre Swanson,Ривер Плейт,нападающий,145,50
Италия,Stephen Reed,Милан,защитник,95,9
Португалия,Shannon Wilson,Бенфика,полузащитник,128,29
Италия,Deanna Price,Ювентус,нападающий,105,26
Россия,Mr. Jason Pham,Краснодар,вратарь,34,-31
Португалия,Walter Perez,Бенфика,нападающий,55,30
Россия,Tony Miller,ЦСКА,вратарь,44,0
Россия,Bryan Erickson,Локомотив,полузащитник,105,26
Россия,Thomas Myers,Локомотив,нападающий,81,27
Германия,Bruce White,Бавария,нападающий,48,46
Португалия,Christine Clark,Спортинг,полузащитник,129,16
Англия,Scott Carter,Ливерпуль,полузащитник,139,17
Франция,Joseph Vaughan,Лион,вратарь,39,-42
Испания,Steven Perez,Атлетико Мадрид,полузащитник,59,26
Бразилия,Dr. Thomas Jenkins,Фламенго,полузащитник,116,24
Испания,Daisy Hogan,Реал Мадрид,нападающий,62,34
Германия,Margaret Brady,Бавария,полузащитник,144,26
Франция,Charles Perry,Лион,полузащитник,128,16
Нидерланды,Susan Murray,Фейеноорд,полузащитник,93,6
Франция,Angela Salas,Олимпик Марсель,полузащитник,65,23
Россия,Jennifer Allison,Локомотив,нападающий,63,20
Франция,Margaret Kelly,Лион,нападающий,102,49
Испания,Alyssa Blackburn,Атлетико Мадрид,полузащитник,115,22
Франция,Stephanie Anthony,Олимпик Марсель,нападающий,41,14
Аргентина,Katherine Powers,Бока Хуниорс,защитник,54,10
Испания,Scott Harper,Реал Мадрид,нападающий,64,28
Бразилия,Gloria Warren,Фламенго,вратарь,15,-12
Германия,Sarah Powers,Боруссия Дортмунд,нападающий,25,23
Англия,Aaron Rosales,Манчестер Юнайтед,защитник,81,19
Бразилия,Carmen Shea,Сантос,полузащитник,91,23
Франция,Robert Riley,Олимпик Марсель,вратарь,95,-45
Англия,Samuel Bennett,Челси,нападающий,60,23
Италия,Christine Foster,Ювентус,полузащитник,118,8
Аргентина,Patrick Gonzalez,Бока Хуниорс,нападающий,79,42
Италия,Jeanette Perez,Ювентус,нападающий,81,11
Германия,Jason Quinn,Бавария,защитник,100,18
Германия,Christina Simon,РБ Лейпциг,полузащитник,133,12
Бразилия,Brian Ortega,Сантос,нападающий,35,49
Италия,Heather Gaines,Ювентус,нападающий,33,35
Германия,Carrie Brown,Бавария,нападающий,140,10
Бразилия,Karen Burns,Сантос,защитник,10,16
Россия,Holly Johnson,Зенит,нападающий,77,15
Россия,Todd Green,Спартак,нападающий,61,46
Италия,Matthew Phillips,Милан,полузащитник,29,8
Португалия,Travis Miller,Порту,вратарь,21,-2
Германия,Margaret Long,РБ Лейпциг,полузащитник,34,10
Испания,Steven Conley,Барселона,вратарь,88,-6
Нидерланды,Regina Rodgers,ПСВ,нападающий,22,12
Россия,Dylan Ferrell,Локомотив,вратарь,40,-22
Бразилия,Amanda Morales,Коринтианс,защитник,17,4
Бразилия,Kathleen Manning,Коринтианс,нападающий,100,13
Нидерланды,Brett Underwood,Фейеноорд,полузащитник,41,29
Германия,Michelle Carey,РБ Лейпциг,нападающий,50,43
Италия,Anthony Davies,Ювентус,полузащитник,85,17
Германия,Renee Thompson,Бавария,полузащитник,90,15
Россия,Sarah Rowe,ЦСКА,нападающий,103,43
Германия,Travis Huff,РБ Лейпциг,нападающий,37,37
Россия,William Brown,Спартак,защитник,85,9
Португалия,Cheyenne Delgado,Бенфика,защитник,131,16
Германия,Donald Rush,РБ Лейпциг,защитник,44,10
Бразилия,Eileen Hays,Палмейрас,защитник,14,2
Нидерланды,Jennifer Ayala,Аякс,защитник,21,7
Германия,Hannah Bradford,РБ Лейпциг,нападающий,21,25
Италия,Christine Garcia,Интер,нападающий,115,43
Россия,Kristen Ortiz,Спартак,нападающий,102,29
Россия,Andrew Henderson,Краснодар,нападающий,32,23
